timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_main_bearing_temperature,signal_pitch_angle,signal_ambient_temperature
2022-10-28 08:40:00,11.7,4.71910855,-0.002948387097,11.7,0.3,16.715,83.91,13.11
2022-10-28 08:50:00,11.09,5.260738444,0.1806467742,11.09,6.94,16.72,17.23,13.2
2022-10-28 09:00:00,10.87,6.264696059,0.7206951613,10.87,9.24,16.785,5.31,13.13
2022-10-28 09:10:00,10.63,5.923500195,0.6852967742,10.63,7.48,16.96,25.11,13.06
2022-10-28 09:20:00,8.9,4.668005467,-0.001977419355,8.9,0,17.225,91.93,12.96
2022-10-28 09:30:00,9.53,4.625006477,-0.001127419355,9.53,0,17.41,91.93,13.01
2022-10-28 09:40:00,8.92,4.633161408,-0.001851612903,8.92,0.01,17.495,91.89,12.97
2022-10-28 09:50:00,9.29,4.592641196,-0.003011290323,9.29,0,17.555,91.31,13.04
2022-10-28 10:00:00,10.44,4.598808789,-0.002780645161,10.44,0,17.595,91.95,12.98
2022-10-28 10:10:00,8.8,4.619447958,-0.001416129032,8.8,0,17.6,91.96,12.82
2022-10-28 10:20:00,8.65,4.627564591,-0.001116129032,8.65,0,17.615,91.96,12.87
2022-10-28 10:30:00,10.36,4.592489474,-0.001188709677,10.36,0,17.625,91.96,12.94
2022-10-28 10:40:00,9.15,4.60598254,-0.001412903226,9.15,0,17.615,91.96,12.92
2022-10-28 10:50:00,8.39,4.651696549,-0.00110483871,8.39,0,17.615,91.96,13.08
2022-10-28 11:00:00,8.6,4.646249395,-0.001198387097,8.6,0,17.61,91.96,13.26
2022-10-28 11:10:00,9.37,4.61959374,-0.001341935484,9.37,0,17.615,91.96,13.41
2022-10-28 11:20:00,8.41,4.664318696,-0.0007838709677,8.41,0,17.6,91.96,13.38
2022-10-28 11:30:00,8.74,4.647689755,-0.0006774193548,8.74,0,17.605,91.96,13.46
2022-10-28 11:40:00,7.97,4.702361394,-0.0008822580645,7.97,0,17.615,91.96,13.56
2022-10-28 11:50:00,7.75,4.723373862,-0.0006725806452,7.75,0,17.62,91.96,13.62
2022-10-28 12:00:00,7.89,4.717074678,-0.0006532258065,7.89,0,17.635,91.96,13.81
2022-10-28 12:10:00,7.67,4.739457847,-0.0008725806452,7.67,0,17.64,91.96,13.89
2022-10-28 12:20:00,7.81,4.438736004,-0.001119354839,7.81,0.96,17.65,75.53,13.98
2022-10-28 12:30:00,9.27,5.593821178,0.4178354839,9.27,8.82,17.685,4.2,13.81
2022-10-28 12:40:00,8.93,5.948005814,0.5451064516,8.93,9.78,17.8,-0.01,13.85
2022-10-28 12:50:00,7.96,5.347669138,0.3804822581,7.96,7.68,18.055,15.81,13.89
2022-10-28 13:00:00,8.07,4.575674436,0.1656935484,8.07,4.66,18.37,37.11,13.97
2022-10-28 13:10:00,9.05,5.714306416,0.5023290323,9.05,9.62,18.645,0,14.08
2022-10-28 13:20:00,9.69,5.944899844,0.6504306452,9.69,10.02,18.945,0.02,14.29
2022-10-28 13:30:00,9.67,5.892031337,0.6552806452,9.67,9.97,19.285,0.06,14.33
2022-10-28 13:40:00,9.27,5.78673406,0.6078225806,9.27,10.04,19.65,0.01,14.37
2022-10-28 13:50:00,9.64,5.805329949,0.6697645161,9.64,10.09,20.055,0.01,14.28
2022-10-28 14:00:00,9.91,5.74097002,0.6856274194,9.91,10.07,20.475,0.01,14.22
2022-10-28 14:10:00,10.09,5.731912182,0.7139370968,10.09,10.11,20.88,0.01,14.29
2022-10-28 14:20:00,10.46,5.791354294,0.7704209677,10.46,10.11,21.27,0.01,14.4
2022-10-28 14:30:00,9.96,5.629959952,0.7165419355,9.96,10.09,21.65,0.03,14.57
2022-10-28 14:40:00,9.73,5.422210476,0.6436919355,9.73,10.04,22.025,0.03,14.6
2022-10-28 14:50:00,9.75,5.341637216,0.6377435484,9.75,9.98,22.39,0.03,14.67
2022-10-28 15:00:00,10.14,5.49060922,0.7343435484,10.14,10.1,22.745,0.03,14.79
2022-10-28 15:10:00,9.58,5.233721075,0.6302274194,9.58,10,23.105,0.03,14.87
2022-10-28 15:20:00,9.5,5.180558566,0.6260467742,9.5,10.01,23.45,0.03,14.95
2022-10-28 15:30:00,9.13,4.945685123,0.5290774194,9.13,9.75,23.795,0.03,15.02
2022-10-28 15:40:00,9.75,5.097413385,0.6482548387,9.75,10.01,24.125,0.03,15.07
2022-10-28 15:50:00,9.13,4.855517632,0.5436177419,9.13,9.69,24.455,0.03,15.25
2022-10-28 16:00:00,8.64,4.605794969,0.4293225806,8.64,9.23,24.78,0.03,15.5
2022-10-28 16:10:00,8.87,4.682637059,0.489633871,8.87,9.54,25.085,0.03,15.56
2022-10-28 16:20:00,9.19,4.693217127,0.5263774194,9.19,9.71,25.39,0.03,15.54
2022-10-28 16:30:00,9.2,4.626478869,0.5218419355,9.2,9.72,25.695,0,15.4
2022-10-28 16:40:00,9.13,4.565186315,0.5125951613,9.13,9.71,25.995,-0.01,15.38
2022-10-28 16:50:00,8.94,4.533842974,0.5123532258,8.94,9.72,26.285,-0.01,15.38
2022-10-28 17:00:00,10.22,4.824545606,0.7113983871,10.22,10.07,26.58,0.19,15.45
2022-10-28 17:10:00,10.06,4.647824758,0.6552758065,10.06,10.03,26.88,0.01,15.37
2022-10-28 17:20:00,11.31,5.335671774,0.9264241935,11.31,10.09,27.18,0.63,15.36
2022-10-28 17:30:00,12.2,5.590519844,1.020585484,12.2,10.11,27.49,2.79,15.4
2022-10-28 17:40:00,11.71,5.474316107,0.9964370968,11.71,10.11,27.805,1.7,15.38
2022-10-28 17:50:00,11.91,5.40722726,0.9891129032,11.91,10.11,28.11,1.1,15.31
2022-10-28 18:00:00,11.82,5.327059334,0.9780032258,11.82,10.11,28.425,0.63,15.31
2022-10-28 18:10:00,11.88,5.26925234,0.9791225806,11.88,10.11,28.735,1.21,15.33
2022-10-28 18:20:00,11.76,5.170885054,0.9674951613,11.76,10.11,29.04,1.39,15.32
2022-10-28 18:30:00,11.9,5.24805786,0.9994145161,11.9,10.12,29.345,1.48,15.32
2022-10-28 18:40:00,11.08,4.703110539,0.8690612903,11.08,10.12,29.645,2.63,15.32
2022-10-28 18:50:00,12.19,4.068440659,0.6660483871,12.19,10.12,29.935,7.89,15.38
2022-10-28 19:00:00,11.59,4.040294088,0.6664080645,11.59,10.11,30.23,7.39,15.3
2022-10-28 19:10:00,13.01,3.945295499,0.6657919355,13.01,10.11,30.54,9.7,15.33
2022-10-28 19:20:00,13.38,3.895774891,0.6654403226,13.38,10.11,30.845,10.5,15.36
2022-10-28 19:30:00,13.42,3.85119649,0.6655774194,13.42,10.11,31.115,10.42,15.36
2022-10-28 19:40:00,13.04,3.810478459,0.665716129,13.04,10.11,31.37,10.35,15.31
2022-10-28 19:50:00,12.32,3.775793705,0.6656290323,12.32,10.11,31.615,9.1,15.19
2022-10-28 20:00:00,13.22,3.718616748,0.666083871,13.22,10.11,31.855,10.36,15.2
2022-10-28 20:10:00,14.46,3.706469795,0.6657,14.46,10.11,32.085,12.09,15.3
2022-10-28 20:20:00,14.93,3.687147599,0.6654112903,14.93,10.11,32.31,12.7,15.27
2022-10-28 20:30:00,14.24,3.612278454,0.6655935484,14.24,10.11,32.52,11.69,15.11
2022-10-28 20:40:00,14.25,3.576862602,0.6654096774,14.25,10.11,32.73,11.7,15.09
2022-10-28 20:50:00,13.85,3.527905887,0.6659112903,13.85,10.11,32.945,11.75,14.99
2022-10-28 21:00:00,13.7,3.489196065,0.6657290323,13.7,10.11,33.165,11.68,14.96
2022-10-28 21:10:00,13.16,3.44086426,0.6653032258,13.16,10.1,33.39,10.36,14.9
2022-10-28 21:20:00,11.38,3.486493062,0.6658209677,11.38,10.11,33.605,8.89,14.74
2022-10-28 21:30:00,12.04,3.390639222,0.6657451613,12.04,10.11,33.825,9.08,14.67
2022-10-28 21:40:00,12.42,3.330977187,0.6654919355,12.42,10.11,34.04,9.5,14.59
2022-10-28 21:50:00,12.86,3.26734233,0.6655483871,12.86,10.11,34.255,9.5,14.47
2022-10-28 22:00:00,13.08,3.226267883,0.6654516129,13.08,10.11,34.445,9.74,14.39
2022-10-28 22:10:00,12.68,3.196431625,0.6653967742,12.68,10.11,34.645,9.08,14.35
2022-10-28 22:20:00,12.82,3.16233578,0.6655677419,12.82,10.11,34.845,9.27,14.36
2022-10-28 22:30:00,13.37,3.138783887,0.6656145161,13.37,10.11,35.05,10.24,14.5
2022-10-28 22:40:00,10.14,2.911830749,0.01810483871,10.14,0.53,35.215,85.57,14.63
2022-10-28 22:50:00,9.32,3.035839393,-0.003956451613,9.32,0,35.29,89.99,14.87
2022-10-28 23:00:00,8.99,3.037646383,-0.003675806452,8.99,0,35.26,89.99,14.8
2022-10-28 23:10:00,9.25,3.035694859,-0.00325483871,9.25,0,35.2,89.99,14.82
2022-10-28 23:20:00,8.77,3.043928829,-0.003058064516,8.77,0,35.12,89.99,14.71
2022-10-28 23:30:00,8.55,3.05176924,-0.003038709677,8.55,0,35.03,89.99,14.58
2022-10-28 23:40:00,10.35,3.05717368,-0.003208064516,10.35,0.02,34.96,89.99,14.32
2022-10-28 23:50:00,7.74,3.111660107,-0.002983870968,7.74,0,34.89,89.99,14.36
2022-10-29 00:00:00,8.95,3.030986251,-0.002683870968,8.95,0,34.835,89.99,14.25
2022-10-29 00:10:00,8.98,3.030119692,-0.002983870968,8.98,0,34.785,89.99,14.19
2022-10-29 00:20:00,9.38,3.02470204,-0.002929032258,9.38,0,34.735,89.99,14.14
2022-10-29 00:30:00,8.27,3.0672606,-0.003074193548,8.27,0,34.67,89.99,14.17
2022-10-29 00:40:00,7.52,3.136284257,-0.003125806452,7.52,0,34.615,89.99,14.04
2022-10-29 00:50:00,7.83,3.106982552,-0.002880645161,7.83,0,34.57,89.99,14.17
2022-10-29 01:00:00,8.48,3.058160926,-0.002870967742,8.48,0,34.52,89.99,14.18
2022-10-29 01:10:00,8.48,3.058686412,-0.003067741935,8.48,0,34.465,89.99,14.13
2022-10-29 01:20:00,8.46,3.058596949,-0.00285,8.46,0,34.41,89.99,14.02
2022-10-29 01:30:00,7.89,3.113868286,-0.002564516129,7.89,0.03,34.35,89.99,13.91
2022-10-29 01:40:00,8.09,3.085340684,-0.002716129032,8.09,0,34.3,89.99,13.89
2022-10-29 01:50:00,10.23,2.067396005,0.2251774194,10.23,5.06,34.235,38.46,13.85
2022-10-29 02:00:00,11.44,3.260847025,0.6660387097,11.44,10.11,34.225,6.82,13.61
2022-10-29 02:10:00,11.73,3.233676998,0.6654693548,11.73,10.11,34.315,7.72,13.61
2022-10-29 02:20:00,11.46,3.222374812,0.6648951613,11.46,10.11,34.48,7.52,13.54
2022-10-29 02:30:00,11.74,3.166056327,0.6654306452,11.74,10.11,34.655,7.97,13.38
2022-10-29 02:40:00,11.55,3.140854991,0.6657564516,11.55,10.11,34.845,7.66,13.27
2022-10-29 02:50:00,11.92,3.080157543,0.6655080645,11.92,10.11,35.035,8.07,13.21
2022-10-29 03:00:00,11.42,3.088467462,0.665283871,11.42,10.11,35.225,7.65,13.21
2022-10-29 03:10:00,12.16,3.01165426,0.665583871,12.16,10.11,35.425,9.11,13.14
2022-10-29 03:20:00,12.15,2.981429099,0.6653403226,12.15,10.11,35.615,9.23,13.1
2022-10-29 03:30:00,11.95,2.954075088,0.6653612903,11.95,10.11,35.815,8.9,13
2022-10-29 03:40:00,11.79,2.93269033,0.6655145161,11.79,10.11,36,8.85,12.89
2022-10-29 03:50:00,11.34,2.938315064,0.6657935484,11.34,10.11,36.195,8.06,12.95
2022-10-29 04:00:00,11.5,2.898091475,0.6653983871,11.5,10.11,36.385,8.46,12.94
2022-10-29 04:10:00,12.14,2.833011209,0.6656112903,12.14,10.11,36.58,9.39,13.09
2022-10-29 04:20:00,12.98,2.772625496,0.6654258065,12.98,10.11,36.77,10.71,13.1
2022-10-29 04:30:00,13.68,2.730533512,0.6652612903,13.68,10.11,36.955,11.53,13.02
2022-10-29 04:40:00,12.94,2.704191991,0.6657354839,12.94,10.11,37.125,10.46,12.94
2022-10-29 04:50:00,13.02,2.680481909,0.6651274194,13.02,10.1,37.3,10.83,13.01
2022-10-29 05:00:00,12.86,2.656388409,0.6658306452,12.86,10.11,37.47,10.5,12.95
2022-10-29 05:10:00,13.85,2.622725566,0.6655016129,13.85,10.11,37.65,11.6,13
2022-10-29 05:20:00,13.6,2.591463087,0.6654177419,13.6,10.11,37.82,11.12,13
2022-10-29 05:30:00,13.21,2.576723857,0.6654451613,13.21,10.11,37.99,10.95,13.07
2022-10-29 05:40:00,13.77,2.551169749,0.6656451613,13.77,10.11,38.145,11.59,13.05
2022-10-29 05:50:00,13.89,2.529650261,0.6657693548,13.89,10.11,38.305,11.71,13.06
2022-10-29 06:00:00,13.85,2.507666408,0.6653241935,13.85,10.11,38.46,11.63,13.1
2022-10-29 06:10:00,13.54,2.473254955,0.6657145161,13.54,10.11,38.635,11.03,13.08
2022-10-29 06:20:00,13.86,2.443932879,0.6655048387,13.86,10.11,38.84,11.1,13.09
2022-10-29 06:30:00,13.9,2.416404627,0.6657903226,13.9,10.11,39.05,11.29,13.1
2022-10-29 06:40:00,14.23,2.393191194,0.66545,14.23,10.11,39.26,11.84,13.03
2022-10-29 06:50:00,13.18,2.358965995,0.6652290323,13.18,10.11,39.47,11.11,13.07
2022-10-29 07:00:00,12.99,2.316825695,0.6655145161,12.99,10.11,39.685,10.48,12.99
2022-10-29 07:10:00,12.99,2.305404399,0.6656,12.99,10.11,39.855,10.69,13.11
2022-10-29 07:20:00,12.91,2.276576258,0.6657306452,12.91,10.11,40.04,10.42,13.11
2022-10-29 07:30:00,12.48,2.263038315,0.6654854839,12.48,10.11,40.24,9.86,13.11
2022-10-29 07:40:00,12.91,2.237190841,0.6654241935,12.91,10.11,40.43,10.64,13.27
2022-10-29 07:50:00,12.8,2.214942302,0.665733871,12.8,10.11,40.6,10.55,13.23
2022-10-29 08:00:00,13.29,2.192442421,0.6655241935,13.29,10.11,40.765,11.26,13.34
2022-10-29 08:10:00,12.87,2.186875178,0.6657903226,12.87,10.11,40.95,10.71,13.51
2022-10-29 08:20:00,12.78,2.158704575,0.6659032258,12.78,10.11,41.125,10.33,13.52
2022-10-29 08:30:00,12.45,2.151579819,0.6657419355,12.45,10.11,41.28,10.05,13.48
2022-10-29 08:40:00,13.29,2.120537988,0.6657112903,13.29,10.11,41.43,11.35,13.56
2022-10-29 08:50:00,12.88,2.105765667,0.6652064516,12.88,10.11,41.565,10.46,13.66
2022-10-29 09:00:00,12.94,2.100072446,0.665883871,12.94,10.11,41.71,10.64,13.8
2022-10-29 09:10:00,12.52,2.074012307,0.665383871,12.52,10.11,41.87,9.46,13.82
2022-10-29 09:20:00,12.64,2.061168466,0.66545,12.64,10.11,42.04,9.94,13.88
2022-10-29 09:30:00,11.98,2.074081668,0.6656112903,11.98,10.11,42.18,8.92,13.9
2022-10-29 09:40:00,11.3,2.114161699,0.6657983871,11.3,10.11,42.325,8.08,13.84
2022-10-29 09:50:00,11.79,2.025998716,0.6656435484,11.79,10.11,42.495,8.44,13.74
2022-10-29 10:00:00,11.63,2.009207451,0.6654887097,11.63,10.11,42.65,8.26,13.59
2022-10-29 10:10:00,11.66,1.982793462,0.6669741935,11.66,10.11,42.81,8.17,13.59
2022-10-29 10:20:00,13.16,1.930238565,0.6672967742,13.16,10.11,42.965,11.03,13.72
2022-10-29 10:30:00,13.52,1.907003741,0.6657129032,13.52,10.11,43.12,11.46,13.68
2022-10-29 10:40:00,13.43,1.893073254,0.6654048387,13.43,10.11,43.285,11.44,13.74
2022-10-29 10:50:00,13.32,1.877963513,0.6656532258,13.32,10.11,43.435,11.16,13.83
2022-10-29 11:00:00,12.97,1.862464535,0.6658064516,12.97,10.11,43.55,10.5,13.87
2022-10-29 11:10:00,13.03,1.839703558,0.6659741935,13.03,10.11,43.675,10.38,13.86
2022-10-29 11:20:00,12.6,1.822745805,0.6656048387,12.6,10.11,43.815,9.4,13.92
2022-10-29 11:30:00,12.32,1.819222491,0.6655951613,12.32,10.11,43.945,8.75,14.04
2022-10-29 11:40:00,12.41,1.831267594,0.6662032258,12.41,10.11,44.06,9.29,14.2
2022-10-29 11:50:00,11.16,1.86104463,0.6668822581,11.16,10.11,44.18,6.32,14.14
2022-10-29 12:00:00,10.61,1.904051877,0.6674370968,10.61,10.11,44.295,5.24,14.14
2022-10-29 12:10:00,10.98,1.868596442,0.6653290323,10.98,10.11,44.44,6.51,14.16
2022-10-29 12:20:00,10.55,1.910503175,0.6662258065,10.55,10.11,44.585,5.64,14.3
2022-10-29 12:30:00,11.12,1.85497517,0.6664112903,11.12,10.11,44.71,7.17,14.3
2022-10-29 12:40:00,11.43,1.811254277,0.6664790323,11.43,10.11,44.835,7.57,14.36
2022-10-29 12:50:00,11.18,1.81445866,0.6652306452,11.18,10.11,44.955,7.01,14.37
2022-10-29 13:00:00,12.92,1.694386967,0.6654048387,12.92,10.11,45.085,9.26,14.35
2022-10-29 13:10:00,12.4,1.710332195,0.6653080645,12.4,10.11,45.23,9.09,14.4
2022-10-29 13:20:00,13.08,1.740210279,0.6651629032,13.08,10.11,45.34,10.79,14.64
2022-10-29 13:30:00,13.65,1.762168315,0.6650451613,13.65,10.11,45.445,11.61,14.8
2022-10-29 13:40:00,14.02,1.789663691,0.6654629032,14.02,10.11,45.53,11.82,14.99
2022-10-29 13:50:00,12.98,1.770294812,0.6651758065,12.98,10.11,45.605,10.85,15.09
2022-10-29 14:00:00,12.91,1.743870569,0.6649403226,12.91,10.11,45.69,10.54,15
2022-10-29 14:10:00,14.04,1.772334625,0.6648112903,14.04,10.11,45.795,11.66,15.08
2022-10-29 14:20:00,13.46,1.758910425,0.6652854839,13.46,10.11,45.905,11.69,15.12
2022-10-29 14:30:00,14.09,1.783413772,0.6653693548,14.09,10.11,46.015,12.34,15.18
2022-10-29 14:40:00,14.46,1.813157861,0.6653903226,14.46,10.11,46.095,12.92,15.2
2022-10-29 14:50:00,15.04,2.2245974,0.8436935484,15.04,10.11,46.18,12.27,15.23
2022-10-29 15:00:00,15.58,2.319833183,0.85125,15.58,10.11,46.28,12.65,15.36
2022-10-29 15:10:00,15.27,2.276216021,0.8515193548,15.27,10.11,46.395,12.41,15.39
2022-10-29 15:20:00,16.05,2.387199967,0.8516241935,16.05,10.11,46.53,13.63,15.67
2022-10-29 15:30:00,15.49,2.307857005,0.8512354839,15.49,10.11,46.665,13.06,15.73
2022-10-29 15:40:00,15.62,2.317675945,0.8516193548,15.62,10.11,46.795,13.27,15.77
2022-10-29 15:50:00,15.7,2.322144658,0.8516016129,15.7,10.11,46.91,13.15,15.76
2022-10-29 16:00:00,15.09,2.232750067,0.8515774194,15.09,10.11,47.02,13.36,15.78
2022-10-29 16:10:00,15.87,2.320229814,0.8517370968,15.87,10.11,47.115,13.72,15.75
2022-10-29 16:20:00,16.74,2.46640394,0.8517177419,16.74,10.11,47.22,14.25,15.79
2022-10-29 16:30:00,17.68,2.647864261,0.851866129,17.68,10.11,47.32,15.35,15.83
2022-10-29 16:40:00,17.67,2.645643097,0.8514532258,17.67,10.11,47.405,15.08,15.8
2022-10-29 16:50:00,16.4,2.386534711,0.8514903226,16.4,10.11,47.495,13.83,15.76
2022-10-29 17:00:00,15.27,2.22677954,0.8515741935,15.27,10.11,47.58,12.89,15.85
2022-10-29 17:10:00,14.7,2.171035356,0.8517596774,14.7,10.11,47.645,12.1,15.85
2022-10-29 17:20:00,15.07,1.993233272,0.784366129,15.07,10.11,47.73,12.7,15.83
2022-10-29 17:30:00,14.84,1.835462754,0.66545,14.84,10.11,47.83,13.52,15.98
2022-10-29 17:40:00,14.87,1.838791563,0.6650903226,14.87,10.11,47.915,13.69,15.99
2022-10-29 17:50:00,14.85,1.824956576,0.6651177419,14.85,10.11,48,13.53,15.96
2022-10-29 18:00:00,14.64,1.783669351,0.6653225806,14.64,10.11,48.08,13.35,15.86
2022-10-29 18:10:00,14.61,1.759967981,0.6653193548,14.61,10.11,48.145,13.25,15.74
2022-10-29 18:20:00,14.82,1.765756073,0.6654967742,14.82,10.11,48.22,13.21,15.66
2022-10-29 18:30:00,15.5,1.873988861,0.6653725806,15.5,10.11,48.29,14.08,15.71
2022-10-29 18:40:00,16.26,2.030167246,0.6655145161,16.26,10.11,48.345,15.08,15.82
2022-10-29 18:50:00,16.17,2.002266575,0.6653596774,16.17,10.11,48.395,14.88,15.76
2022-10-29 19:00:00,15.7,1.912127317,0.6654887097,15.7,10.11,48.435,14.34,15.78
2022-10-29 19:10:00,14.61,1.735670584,0.665266129,14.61,10.11,48.48,13.33,15.66
2022-10-29 19:20:00,14.94,1.759768889,0.665233871,14.94,10.11,48.56,13.38,15.6
2022-10-29 19:30:00,14.71,1.705202992,0.6654209677,14.71,10.11,48.64,12.99,15.46
2022-10-29 19:40:00,15.01,1.719799631,0.6647677419,15.01,10.11,48.72,12.97,15.31
2022-10-29 19:50:00,13.6,1.574352715,0.6652532258,13.6,10.11,48.81,11.54,15.33
2022-10-29 20:00:00,13.45,1.553444664,0.6652629032,13.45,10.11,48.895,11.01,15.36
2022-10-29 20:10:00,13.0,1.503980525,0.6654935484,13,10.11,48.97,9.75,15.33
2022-10-29 20:20:00,12.92,1.525071487,0.6598064516,12.92,10.11,49.04,9.97,15.45
2022-10-29 20:30:00,12.42,1.601218804,0.5749467742,12.42,10.08,49.12,10,15.41
2022-10-29 20:40:00,12.23,1.575772221,0.5752241935,12.23,10.08,49.19,9.49,15.33
2022-10-29 20:50:00,12.56,1.610282792,0.5751225806,12.56,10.07,49.28,10.61,15.35
2022-10-29 21:00:00,12.84,1.589585438,0.5752,12.84,10.07,49.37,10.59,15.37
2022-10-29 21:10:00,10.97,1.636069487,0.575333871,10.97,10.07,49.45,7.78,15.3
2022-10-29 21:20:00,12.31,1.606046139,0.5757854839,12.31,10.09,49.535,10.06,15.34
2022-10-29 21:30:00,14.8,1.784309564,0.5750370968,14.8,10.07,49.6,13.51,15.31
2022-10-29 21:40:00,15.86,1.964373332,0.5754419355,15.86,10.08,49.665,14.53,15.23
2022-10-29 21:50:00,15.08,1.83290157,0.5750032258,15.08,10.07,49.705,14.24,15.22
2022-10-29 22:00:00,14.47,1.717301761,0.5752645161,14.47,10.07,49.745,13.23,15.08
2022-10-29 22:10:00,15.31,1.843464815,0.5754951613,15.31,10.08,49.78,14.17,15.01
2022-10-29 22:20:00,14.92,1.780716849,0.5754258065,14.92,10.08,49.8,13.79,15.01
2022-10-29 22:30:00,14.34,1.668738839,0.5752112903,14.34,10.08,49.825,12.58,14.92
2022-10-29 22:40:00,14.89,1.728724781,0.5751790323,14.89,10.08,49.865,12.96,14.8
2022-10-29 22:50:00,14.02,1.621881427,0.5751629032,14.02,10.07,49.915,12.54,14.71
2022-10-29 23:00:00,13.76,1.552374319,0.5967822581,13.76,10.08,49.965,12.16,14.7
2022-10-29 23:10:00,13.84,1.492264595,0.7087096774,13.84,10.11,50.01,11.75,14.69
2022-10-29 23:20:00,14.57,1.558335952,0.7088580645,14.57,10.11,50.075,12.68,14.66
2022-10-29 23:30:00,14.49,1.548163148,0.7086790323,14.49,10.11,50.145,12.48,14.69
2022-10-29 23:40:00,13.63,1.44655399,0.7092548387,13.63,10.11,50.21,10.71,14.64
2022-10-29 23:50:00,13.64,1.433549027,0.7088903226,13.64,10.11,50.275,10.48,14.59
2022-10-30 00:00:00,13.2,1.419335075,0.7090322581,13.2,10.11,50.35,10.19,14.59
2022-10-30 00:10:00,12.96,1.38627706,0.7090564516,12.96,10.11,50.425,9.48,14.46
2022-10-30 00:20:00,12.27,1.408085872,0.7091806452,12.27,10.11,50.5,8.76,14.48
2022-10-30 00:30:00,11.88,1.405666578,0.7087564516,11.88,10.11,50.565,7.84,14.4
2022-10-30 00:40:00,12.42,1.379577697,0.7091290323,12.42,10.11,50.64,8.67,14.41
2022-10-30 00:50:00,11.8,1.435365312,0.7088709677,11.8,10.11,50.725,8.26,14.4
2022-10-30 01:00:00,11.76,1.429954521,0.709233871,11.76,10.11,50.815,8.05,14.4
2022-10-30 01:10:00,11.59,1.429009093,0.7093758065,11.59,10.11,50.895,7.5,14.4
2022-10-30 01:20:00,12.39,1.346756253,0.7091854839,12.39,10.11,50.96,8.1,14.33
2022-10-30 01:30:00,12.51,1.350172611,0.7088290323,12.51,10.11,51.015,8.46,14.33
2022-10-30 01:40:00,12.3,1.348910946,0.7089870968,12.3,10.11,51.075,8,14.33
2022-10-30 01:50:00,11.14,1.441373253,0.7106967742,11.14,10.11,51.135,6.26,14.31
2022-10-30 02:00:00,11.64,1.720629625,0.8255951613,11.64,10.11,51.215,5.97,14.23
2022-10-30 02:10:00,12.1,2.420033011,0.9729467742,12.1,10.11,51.285,5.66,14.16
2022-10-30 02:20:00,12.22,2.744018458,1.028524194,12.22,10.11,51.36,4.65,14.06
2022-10-30 02:30:00,11.73,2.737639184,1.019917742,11.73,10.11,51.425,3.25,14.01
2022-10-30 02:40:00,11.73,2.646182629,0.9995548387,11.73,10.11,51.495,2.19,13.97
2022-10-30 02:50:00,11.61,2.717107613,1.008764516,11.61,10.11,51.555,1.6,13.96
2022-10-30 03:00:00,11.31,2.533280434,0.9720032258,11.31,10.11,51.625,0.76,13.92
2022-10-30 03:10:00,11.39,2.690052333,1.001974194,11.39,10.11,51.7,1.12,13.91
2022-10-30 03:20:00,10.55,1.579303476,0.7798016129,10.55,10.11,51.775,0.03,13.9
2022-10-30 03:30:00,10.65,1.652017118,0.7984193548,10.65,10.1,51.845,0,13.86
2022-10-30 03:40:00,10.24,1.270902958,0.6892806452,10.24,10.05,51.915,0,13.87
2022-10-30 03:50:00,8.81,0.9473713554,0.4905290323,8.81,9.21,51.98,-0.01,13.93
2022-10-30 04:00:00,8.19,1.03659609,0.3781774194,8.19,8.78,52.035,-0.01,13.9
2022-10-30 04:10:00,8.43,1.036463495,0.389966129,8.43,8.9,52.06,-0.01,13.85
2022-10-30 04:20:00,8.14,1.079930153,0.3797532258,8.14,8.84,52.085,-0.01,13.81
2022-10-30 04:30:00,7.73,1.088779049,0.3255564516,7.73,8.42,52.1,-0.01,13.8
2022-10-30 04:40:00,7.57,1.105393335,0.3038758065,7.57,8.23,52.12,0.01,13.83
2022-10-30 04:50:00,7.69,1.102481398,0.2969209677,7.69,8.16,52.125,0.01,13.8
2022-10-30 05:00:00,8.25,1.056480179,0.3739483871,8.25,8.8,52.11,0.01,13.65
2022-10-30 05:10:00,7.93,1.065996677,0.317483871,7.93,8.33,52.11,0.01,13.53
2022-10-30 05:20:00,6.84,1.322149355,0.2099290323,6.84,7.34,52.095,0.01,13.52
2022-10-30 05:30:00,7.29,1.161245661,0.2658774194,7.29,7.89,52.095,0.01,13.5
2022-10-30 05:40:00,7.68,1.093020545,0.3299193548,7.68,8.45,52.095,0.02,13.5
2022-10-30 05:50:00,7.99,1.076493916,0.3633564516,7.99,8.71,52.095,0.03,13.36
2022-10-30 06:00:00,8.3,1.026347939,0.4062403226,8.3,8.93,52.095,0.03,13.34
2022-10-30 06:10:00,7.06,1.267411379,0.22875,7.06,7.47,52.105,0.03,13.43
2022-10-30 06:20:00,8.03,1.044617199,0.342616129,8.03,8.52,52.115,0.03,13.21
2022-10-30 06:30:00,8.06,1.054801897,0.3281532258,8.06,8.42,52.125,0.03,13.19
2022-10-30 06:40:00,7.86,1.088284987,0.3074032258,7.86,8.26,52.13,0,13.22
2022-10-30 06:50:00,7.67,1.108717596,0.2964435484,7.67,8.17,52.135,-0.01,13.43
2022-10-30 07:00:00,7.29,1.16092815,0.2642806452,7.29,7.81,52.125,-0.01,13.47
2022-10-30 07:10:00,7.08,1.315489489,0.2173064516,7.08,7.39,52.115,-0.01,13.5
